Day,Date,Adjumani sim,Adjumani data,Adjumani error,East_Darfur sim,East_Darfur data,East_Darfur error,Haut-Uele sim,Haut-Uele data,Haut-Uele error,Ituri sim,Ituri data,Ituri error,Kakuma sim,Kakuma data,Kakuma error,Kiryandongo sim,Kiryandongo data,Kiryandongo error,Meri sim,Meri data,Meri error,North_Darfur sim,North_Darfur data,North_Darfur error,Rhino sim,Rhino data,Rhino error,South_Darfur sim,South_Darfur data,South_Darfur error,South_Kordofan sim,South_Kordofan data,South_Kordofan error,West_Kordofan sim,West_Kordofan data,West_Kordofan error,White_Nile sim,White_Nile data,White_Nile error,Jewi sim,Jewi data,Jewi error,Kule sim,Kule data,Kule error,Nguenyyiel sim,Nguenyyiel data,Nguenyyiel error,Okugo sim,Okugo data,Okugo error,Pugnido sim,Pugnido data,Pugnido error,Pugnido_two sim,Pugnido_two data,Pugnido_two error,Tierkidi sim,Tierkidi data,Tierkidi error,Total error,refugees in camps (UNHCR),total refugees (simulation),raw UNHCR refugee count,refugees in camps (simulation),refugee_debt
253,2017-02-09,60988,81224.0,0.249138185757904,2494,22307.0,0.8881965302371453,14981,12885.0,0.1626697710516103,9102,31431.0,0.7104132862460628,17955,3890.0,3.615681233933162,14948,0.0,0.0,23051,14579.0,0.5811098154880308,800,15089.0,0.9469812446152828,25572,61354.0,0.5832056589627408,4371,1660.0,1.633132530120482,13249,10413.0,0.2723518678574859,4640,6088.0,0.2378449408672799,20805,23923.0,0.1303348242277306,2670,8211.0,0.6748264523200584,3998,2599.0,0.538283955367449,17919,29508.0,0.392740951606344,4200,2606.0,0.6116653875671527,1902,640.0,1.971875,246,200.0,0.2299999999999999,14968,15677.0,0.0452254895707087,0.5352644909435234,344284,344284,344284,258859,0
254,2017-02-10,61210,81325.0,0.247340916077467,2517,22413.0,0.8876991031990362,14982,12885.0,0.1627473806752037,9168,31905.0,0.712646920545369,17957,3988.0,3.502758274824473,14951,0.0,0.0,23042,14678.0,0.5698324022346368,807,15089.0,0.9465173305056664,25716,61400.0,0.5811726384364821,4406,1743.0,1.527825588066552,13411,10706.0,0.252662058658696,4698,6283.0,0.2522680248289034,20966,24134.0,0.1312670920692799,2707,8223.0,0.6708014106773683,3999,2607.0,0.5339470655926353,18136,29816.0,0.3917359806815133,4206,2622.0,0.6041189931350115,1901,644.0,1.951863354037267,247,200.0,0.2350000000000001,15146,15681.0,0.0341177220840507,0.5319222040641909,346342,346342,346342,260173,0
255,2017-02-11,61480,81426.0,0.2449586127281212,2550,22519.0,0.8867622896220969,14990,12885.0,0.1633682576639503,9253,32379.0,0.7142283578862842,17956,4085.0,3.3955936352509184,14949,0.0,0.0,23051,14776.0,0.5600297780184083,812,15089.0,0.946185963284512,25868,61445.0,0.5790056147774432,4445,1826.0,1.4342825848849947,13569,10998.0,0.2337697763229678,4747,6478.0,0.2672121025007719,21161,24345.0,0.1307866091599917,2745,8235.0,0.6666666666666667,4000,2615.0,0.5296367112810707,18398,30124.0,0.3892577346965874,4203,2638.0,0.5932524639878696,1900,648.0,1.932098765432099,249,201.0,0.2388059701492537,15303,15685.0,0.0243544788014026,0.5282709093361884,348397,348397,348397,261629,0
256,2017-02-12,61735,81528.0,0.2427754881758413,2575,22626.0,0.8861928754530186,14990,12885.0,0.1633682576639503,9325,32852.0,0.7161512236697918,17951,4183.0,3.2914176428400665,14950,0.0,0.0,23044,14875.0,0.5491764705882354,823,15089.0,0.945456955397972,26009,61490.0,0.5770206537648398,4494,1909.0,1.3541121005762178,13715,11290.0,0.2147918511957485,4813,6673.0,0.2787352015585194,21309,24556.0,0.1322283759569962,2795,8247.0,0.6610888808051413,4000,2623.0,0.5249714067861229,18660,30433.0,0.3868498012026419,4206,2654.0,0.584777694046722,1899,652.0,1.9125766871165648,252,202.0,0.2475247524752475,15430,15689.0,0.016508381668685,0.5248504805168124,350456,350456,350456,262975,0
257,2017-02-13,61975,81629.0,0.2407722745592865,2609,22732.0,0.8852278726024987,14990,12885.0,0.1633682576639503,9401,33326.0,0.7179079397467443,17952,4281.0,3.193412754029432,14955,0.0,0.0,23042,14974.0,0.5388005876853212,834,15089.0,0.9447279475114322,26192,61535.0,0.574356057528236,4549,1992.0,1.2836345381526106,13864,11583.0,0.1969265302598635,4880,6868.0,0.2894583576004659,21522,24766.0,0.1309860292336268,2841,8260.0,0.6560532687651331,3998,2631.0,0.5195743063473963,18940,30741.0,0.3838847142253017,4201,2671.0,0.5728191688506177,1900,656.0,1.8963414634146345,253,202.0,0.2524752475247525,15559,15694.0,0.0086020135083471,0.5211579649092947,352515,352515,352515,264457,0
258,2017-02-14,62259,81730.0,0.2382356539826257,2639,22838.0,0.8844469743410106,14991,12885.0,0.1634458672875436,9466,33800.0,0.7199408284023668,17952,4378.0,3.100502512562814,14956,0.0,0.0,23044,15073.0,0.5288263782923108,844,15089.0,0.9440652130691232,26363,61580.0,0.5718902240987334,4593,2075.0,1.2134939759036143,14018,11875.0,0.1804631578947368,4950,7064.0,0.2992638731596829,21676,24977.0,0.1321615886615686,2874,8272.0,0.6525628626692457,3999,2639.0,0.5153467222432739,19209,31049.0,0.3813327321330799,4206,2687.0,0.5653144771120209,1900,661.0,1.8744326777609683,255,203.0,0.2561576354679802,15680,15698.0,0.0011466428844438,0.5177354169663229,354573,354573,354573,265874,0
259,2017-02-15,62501,81831.0,0.2362185479830382,2667,22944.0,0.883760460251046,14985,12885.0,0.1629802095459838,9531,34273.0,0.7219093747264611,17958,4476.0,3.012064343163539,14957,0.0,0.0,23037,15171.0,0.5184892228594029,854,15089.0,0.9434024786268144,26531,61625.0,0.5694766734279919,4628,2158.0,1.144578313253012,14172,12167.0,0.1647900057532669,5010,7259.0,0.3098222895715663,21865,25188.0,0.1319279021756392,2916,8284.0,0.6479961371318204,4000,2646.0,0.5117157974300832,19494,31358.0,0.3783404553861853,4200,2703.0,0.5538290788013318,1899,665.0,1.855639097744361,258,204.0,0.2647058823529411,15760,15702.0,0.0036937969685391,0.5147072019022623,356628,356628,356628,267223,0
260,2017-02-16,62775,81932.0,0.2338158472879948,2693,23051.0,0.8831720966552428,14985,12885.0,0.1629802095459838,9611,34747.0,0.7234005813451521,17959,4574.0,2.9263226934849147,14957,0.0,0.0,23041,15270.0,0.5089063523248198,864,15089.0,0.9427397441845052,26694,61670.0,0.5671477217447706,4690,2241.0,1.0928157072735387,14336,12460.0,0.1505617977528091,5068,7454.0,0.3200965924335927,22025,25399.0,0.132839875585653,2963,8296.0,0.6428399228543877,4000,2654.0,0.5071590052750565,19796,31666.0,0.3748499968420388,4206,2719.0,0.5468922397940419,1900,669.0,1.8400597907324363,260,205.0,0.2682926829268293,15862,15706.0,0.0099325098688398,0.511944954793455,358687,358687,358687,268685,0
261,2017-02-17,63026,82034.0,0.2317088036667722,2728,23157.0,0.8821954484605087,14982,12885.0,0.1627473806752037,9703,35220.0,0.7245031232254401,17970,4671.0,2.847141939627489,14954,0.0,0.0,23049,15369.0,0.4997072028108531,879,15089.0,0.941745642521042,26875,61715.0,0.5645305031191769,4733,2324.0,1.0365748709122204,14477,12752.0,0.1352728983688833,5122,7649.0,0.3303699830043143,22209,25609.0,0.132765824514819,3013,8308.0,0.6373375060182956,4000,2662.0,0.5026296018031555,20150,31974.0,0.3698004628760868,4202,2736.0,0.5358187134502923,1900,673.0,1.823179791976226,264,205.0,0.2878048780487805,15938,15710.0,0.0145130490133673,0.5087624950795859,360742,360742,360742,270174,0
262,2017-02-18,63290,82135.0,0.2294393376757777,2755,23263.0,0.8815715943773375,14987,12885.0,0.1631354287931703,9793,35694.0,0.7256401636129322,17972,4769.0,2.7685049276577898,14955,0.0,0.0,23053,15467.0,0.490463567595526,884,15089.0,0.9414142752998872,27035,61760.0,0.5622571243523315,4799,2407.0,0.9937681761528874,14622,13044.0,0.1209751609935603,5182,7844.0,0.3393676695563488,22397,25820.0,0.1325716498838109,3063,8321.0,0.6318952049032569,4001,2670.0,0.4985018726591761,20498,32283.0,0.3650528141746429,4201,2752.0,0.5265261627906976,1900,677.0,1.8064992614475628,267,206.0,0.296116504854369,16002,15715.0,0.0182628062360801,0.5057290360280153,362801,362801,362801,271656,0
263,2017-02-19,63549,82236.0,0.2272362468991682,2779,23369.0,0.8810817750010698,14991,12885.0,0.1634458672875436,9865,36168.0,0.7272450785224508,17968,4867.0,2.691801931374564,14958,0.0,0.0,23056,15566.0,0.4811769240652703,897,15089.0,0.9405527205248856,27198,61806.0,0.5599456363459858,4861,2490.0,0.9522088353413654,14779,13337.0,0.1081202669265952,5244,8039.0,0.347680059708919,22566,26031.0,0.1331105220698397,3110,8333.0,0.6267850714028561,4000,2678.0,0.4936519790888722,20801,32591.0,0.3617563130925716,4200,2768.0,0.5173410404624277,1900,681.0,1.790014684287812,267,207.0,0.289855072463768,16073,15719.0,0.022520516572301,0.502954557912624,364860,364860,364860,273062,0
264,2017-02-20,63834,82337.0,0.2247227856249316,2809,23476.0,0.8803458851593117,14991,12885.0,0.1634458672875436,9950,36641.0,0.7284462760295843,17963,4947.0,2.6310895492217505,14950,0.0,0.0,23058,15665.0,0.4719438238110438,906,15089.0,0.9399562595268076,27357,61851.0,0.5576951059805015,4917,2573.0,0.9109988340458608,14928,13629.0,0.0953114681928242,5304,8234.0,0.3558416322564974,22759,26242.0,0.1327261641643167,3167,8345.0,0.6204913121629718,3999,2686.0,0.4888309754281459,21123,32900.0,0.3579635258358662,4200,2784.0,0.5086206896551724,1900,685.0,1.7737226277372264,269,207.0,0.2995169082125604,16136,15723.0,0.0262672517967308,0.4999550284955805,366899,366899,366899,274520,0
265,2017-02-21,64095,82438.0,0.2225066110288944,2831,23582.0,0.8799508099397846,14990,12885.0,0.1633682576639503,10025,37115.0,0.7298935740266739,17957,5027.0,2.572110602745176,14949,0.0,0.0,23054,15764.0,0.4624460796752092,914,15089.0,0.9394260719729604,27523,61896.0,0.5553347550730257,4980,2656.0,0.875,15080,13921.0,0.0832555132533583,5378,8429.0,0.3619646458654645,22959,26452.0,0.1320505065779524,3245,8357.0,0.6117027641498145,4000,2694.0,0.4847809948032664,21461,33208.0,0.3537400626355095,4200,2801.0,0.4994644769725098,1900,689.0,1.7576197387518144,272,208.0,0.3076923076923077,16189,15727.0,0.0293762319577797,0.4969236023396885,368938,368938,368938,276002,0
266,2017-02-22,64345,82540.0,0.2204385752362491,2860,23688.0,0.8792637622424857,14987,12885.0,0.1631354287931703,10101,37589.0,0.7312777674319615,17958,5107.0,2.5163501076953203,14944,0.0,0.0,23054,15862.0,0.4534106670029001,917,15089.0,0.9392272516402678,27693,61941.0,0.5529132561631229,5038,2739.0,0.8393574297188755,15249,14214.0,0.0728155339805824,5449,8624.0,0.3681586270871985,23166,26663.0,0.1311555338859092,3304,8369.0,0.6052097024734138,3997,2702.0,0.4792746113989636,21796,33516.0,0.3496837331423797,4201,2817.0,0.4913028044018459,1901,694.0,1.739193083573487,274,209.0,0.3110047846889952,16229,15731.0,0.0316572373021422,0.4939902258618412,370979,370979,370979,277463,0
267,2017-02-23,64617,82641.0,0.2180999745888844,2899,23794.0,0.8781625619904178,14989,12885.0,0.1632906480403571,10172,38062.0,0.7327518259681572,17962,5187.0,2.4628879892037787,14952,0.0,0.0,23052,15961.0,0.4442704091222353,924,15089.0,0.9387633375306514,27892,61986.0,0.5500274255477043,5086,2822.0,0.8022678951098512,15410,14506.0,0.062319040397077,5515,8819.0,0.374645651434403,23329,26874.0,0.1319118850933988,3361,8382.0,0.5990217131949416,4001,2709.0,0.4769287559985233,22136,33825.0,0.3455728011825573,4202,2833.0,0.4832333215672433,1901,698.0,1.7234957020057309,275,210.0,0.3095238095238095,16264,15736.0,0.0335536349771226,0.4910580962363847,373019,373019,373019,278939,0
268,2017-02-24,64859,82742.0,0.2161296560392546,2945,23901.0,0.8767833981841764,14992,12885.0,0.1635234769111369,10248,38536.0,0.7340668465850114,17963,5267.0,2.410480349344978,14958,0.0,0.0,23043,16060.0,0.4348069738480697,937,15089.0,0.9379017827556498,28058,62031.0,0.5476777740162178,5127,2905.0,0.7648881239242684,15568,14798.0,0.0520340586565752,5578,9014.0,0.3811848236077213,23506,27085.0,0.132139560642422,3429,8394.0,0.591493924231594,4000,2717.0,0.4722119985277879,22493,34133.0,0.341018955263235,4200,2849.0,0.4742014742014742,1900,702.0,1.7065527065527064,278,210.0,0.3238095238095237,16275,15740.0,0.0339898348157561,0.4880391832729871,375058,375058,375058,280357,0
269,2017-02-25,65112,82843.0,0.214031360525331,2979,24007.0,0.8759111925688341,14990,12885.0,0.1633682576639503,10331,39010.0,0.7351704691104846,17960,5347.0,2.3588928371049187,14963,0.0,0.0,23037,16158.0,0.4257333828444114,939,15089.0,0.937769235867188,28218,62076.0,0.5454281848057221,5177,2988.0,0.7325970548862115,15755,15091.0,0.0439997349413556,5639,9209.0,0.3876642415028776,23680,27295.0,0.1324418391646822,3491,8406.0,0.5847014037592195,3999,2725.0,0.4675229357798165,22885,34441.0,0.3355303272262709,4207,2866.0,0.4678995115143056,1900,706.0,1.691218130311615,280,211.0,0.3270142180094786,16297,15744.0,0.0351244918699187,0.4851430798972148,377097,377097,377097,281839,0
270,2017-02-26,65379,82944.0,0.211769386574074,3005,24113.0,0.8753784265748766,14985,12885.0,0.1629802095459838,10418,39483.0,0.7361396043866981,17968,5428.0,2.3102431834929997,14962,0.0,0.0,23040,16257.0,0.417235652334379,944,15089.0,0.9374378686460336,28408,62121.0,0.5426989262890166,5230,3071.0,0.7030283295343536,15912,15383.0,0.0343886108041344,5692,9404.0,0.3947256486601446,23891,27506.0,0.1314258707191158,3561,8418.0,0.5769779044903778,4002,2733.0,0.4643249176728869,23246,34750.0,0.3310503597122302,4200,2882.0,0.457321304649549,1900,710.0,1.676056338028169,283,212.0,0.3349056603773586,16322,15748.0,0.0364490728981456,0.4820922252378428,379137,379137,379137,283348,0
271,2017-02-27,65646,83045.0,0.2095129146848094,3043,24219.0,0.8743548453693382,14984,12885.0,0.1629025999223903,10486,39957.0,0.7375678854768877,17964,5508.0,2.261437908496732,14958,0.0,0.0,23041,16356.0,0.4087185130838835,951,15089.0,0.9369739545364172,28596,62167.0,0.5400131902778,5293,3154.0,0.6781864299302474,16067,15675.0,0.0250079744816587,5780,9599.0,0.3978539431190748,24075,27717.0,0.131399502110618,3622,8431.0,0.5703949709405765,4000,2741.0,0.4593214155417731,23651,35058.0,0.3253750927035198,4202,2898.0,0.4499654934437542,1898,714.0,1.6582633053221287,287,212.0,0.3537735849056604,16349,15753.0,0.037834063353012,0.4789861954257591,381178,381178,381178,284893,0
272,2017-02-28,65912,83147.0,0.2072834858744151,3078,24326.0,0.8734687165995232,14982,12885.0,0.1627473806752037,10568,40431.0,0.7386164082016274,17964,5588.0,2.2147458840372227,14952,0.0,0.0,23049,16455.0,0.400729261622607,959,15089.0,0.93644376698257,28755,62212.0,0.5377901369510705,5350,3237.0,0.652764905776954,16251,15968.0,0.0177229458917835,5840,9795.0,0.4037774374680959,24272,27928.0,0.1309080492695502,3703,8443.0,0.5614118204429706,3998,2749.0,0.4543470352855583,24028,35366.0,0.3205903975569756,4201,2914.0,0.4416609471516814,1899,718.0,1.6448467966573816,289,213.0,0.3568075117370892,16363,15757.0,0.0384590975439487,0.4760595061335365,383221,383221,383221,286413,0
273,2017-03-01,66194,83248.0,0.2048577743609456,3120,25199.0,0.8761855629191635,14985,12885.0,0.1629802095459838,10649,40522.0,0.7372044815162134,17961,5668.0,2.168842625264644,14954,0.0,0.0,23054,16520.0,0.3955205811138014,964,15089.0,0.9361123997614156,28928,62257.0,0.535345423004642,5402,3237.0,0.6688291628050664,16399,16190.0,0.0129092032118591,5897,9830.0,0.4001017293997965,24461,28440.0,0.1399085794655414,3765,8455.0,0.5547013601419278,4001,2757.0,0.4512150888647079,24442,35675.0,0.3148703573931324,4200,2931.0,0.4329580348004094,1902,723.0,1.6307053941908711,293,214.0,0.3691588785046729,16374,15761.0,0.038893471226445,0.4744126700916232,385601,385601,385601,287945,0
274,2017-03-02,66472,83349.0,0.2024859326446628,3160,26073.0,0.8788018256433858,14987,12885.0,0.1631354287931703,10721,40614.0,0.7360269857684543,17968,5748.0,2.125956854558108,14956,0.0,0.0,23046,16585.0,0.38956888754899,974,15089.0,0.9354496653191068,29078,62302.0,0.5332734101633976,5458,3237.0,0.6861291319122644,16583,16412.0,0.0104192054594198,5972,9865.0,0.3946274708565636,24634,28952.0,0.1491434097817077,3839,8467.0,0.5465926538325263,4001,2765.0,0.4470162748643762,24830,35983.0,0.3099519217408221,4206,2947.0,0.4272141160502205,1901,727.0,1.6148555708390648,298,215.0,0.386046511627907,16386,15765.0,0.0393910561370123,0.4730089179854632,387980,387980,387980,289470,0
275,2017-03-03,66713,83450.0,0.2005632115038945,3194,26946.0,0.881466636977659,14987,12885.0,0.1631354287931703,10812,40706.0,0.734388050901587,17968,5828.0,2.0830473575840767,14959,0.0,0.0,23054,16650.0,0.3846246246246245,992,15089.0,0.9342567433229504,29253,62347.0,0.5308034067396987,5506,3237.0,0.7009576768612913,16767,16634.0,0.0079956715161717,6048,9900.0,0.389090909090909,24838,29464.0,0.1570051588379039,3916,8479.0,0.538153084090105,4000,2772.0,0.443001443001443,25300,36292.0,0.3028766670340571,4201,2963.0,0.4178197772527843,1900,731.0,1.5991792065663477,300,215.0,0.3953488372093023,16401,15769.0,0.0400786352971018,0.4712762932392656,390357,390357,390357,291109,0
276,2017-03-04,66971,83551.0,0.1984416703570274,3225,27820.0,0.8840762041696621,14994,12885.0,0.1636786961583236,10903,40797.0,0.732749957104689,17969,5908.0,2.0414691943127963,14958,0.0,0.0,23054,16716.0,0.3791576932280449,1002,15089.0,0.9335940088806416,29423,62392.0,0.5284171047570201,5561,3237.0,0.7179487179487178,16976,16856.0,0.0071191267204555,6113,9935.0,0.3847005535983895,25038,29976.0,0.1647317854283426,3991,8492.0,0.5300282618935468,4000,2780.0,0.4388489208633093,25716,36600.0,0.2973770491803279,4202,2979.0,0.4105404498153742,1900,735.0,1.5850340136054424,303,216.0,0.4027777777777777,16406,15774.0,0.0400659312793203,0.4697966583320178,392738,392738,392738,292705,0
277,2017-03-05,67246,83653.0,0.1961316390326707,3263,28694.0,0.8862828465881369,14991,12885.0,0.1634458672875436,11003,40889.0,0.7309056225390692,17966,5989.0,1.999833027216564,14956,0.0,0.0,23054,16781.0,0.3738156248137774,1018,15089.0,0.9325336337729472,29585,62437.0,0.5261623716706441,5611,3237.0,0.7333951189372876,17175,17078.0,0.0056798219932077,6187,9970.0,0.3794383149448345,25235,30488.0,0.1722972972972972,4071,8504.0,0.5212841015992474,4000,2788.0,0.4347202295552368,26154,36908.0,0.2913731440338137,4201,2996.0,0.4022029372496662,1903,739.0,1.5751014884979702,308,217.0,0.4193548387096775,16417,15778.0,0.0404994295854987,0.4681210771411216,395120,395120,395120,294344,0
278,2017-03-06,67560,83754.0,0.193351959309406,3304,29567.0,0.8882537964622721,14990,12885.0,0.1633682576639503,11095,40981.0,0.7292647812400869,17961,6049.0,1.9692511158869237,14964,0.0,0.0,23052,16846.0,0.3683960584114922,1031,15089.0,0.9316720789979456,29774,62482.0,0.5234787618834225,5674,3237.0,0.7528575841828853,17373,17300.0,0.0042196531791907,6252,10005.0,0.3751124437781109,25463,31000.0,0.1786129032258064,4167,8516.0,0.5106857679661814,3999,2796.0,0.4302575107296138,26599,37217.0,0.285299728618642,4204,3012.0,0.3957503320053122,1902,743.0,1.559892328398385,308,217.0,0.4193548387096775,16423,15782.0,0.0406158915219869,0.4663126009489833,397478,397478,397478,296095,0
279,2017-03-07,67856,83855.0,0.190793631864528,3348,30441.0,0.8900167537203114,14992,12885.0,0.1635234769111369,11186,41073.0,0.7276556375234339,17969,6110.0,1.9409165302782323,14962,0.0,0.0,23053,16912.0,0.3631149479659412,1044,15089.0,0.930810524222944,29931,62527.0,0.5213107937371055,5731,3237.0,0.7704664813098547,17573,17522.0,0.0029106266407943,6323,10040.0,0.3702191235059761,25699,31512.0,0.1844694084793094,4240,8528.0,0.5028142589118199,3998,2804.0,0.4258202567760343,27050,37525.0,0.2791472351765489,4201,3028.0,0.3873844121532364,1901,747.0,1.5448460508701474,308,218.0,0.4128440366972477,16425,15786.0,0.0404789053591789,0.4646295133791351,399839,399839,399839,297790,0
280,2017-03-08,68154,83956.0,0.1882176378102815,3390,31314.0,0.8917417129718337,14994,12885.0,0.1636786961583236,11255,41164.0,0.7265814789622,17968,6171.0,1.9116836817371576,14964,0.0,0.0,23055,16977.0,0.3580137833539494,1058,15089.0,0.9298826960037112,30103,62573.0,0.518913908554808,5799,3237.0,0.7914735866543094,17775,17744.0,0.0017470694319206,6394,10075.0,0.3653598014888337,25913,32024.0,0.1908256307769172,4318,8540.0,0.4943793911007026,3995,2812.0,0.420697012802276,27480,37833.0,0.273649988105622,4201,3044.0,0.3800919842312746,1901,751.0,1.5312916111850865,309,219.0,0.4109589041095891,16424,15790.0,0.0401519949335023,0.4631002640490504,402198,402198,402198,299450,0
281,2017-03-09,68421,84057.0,0.1860166315714336,3420,32188.0,0.893749223313036,14993,12885.0,0.1636010865347303,11321,41256.0,0.7255914291254606,17961,6231.0,1.882522869523351,14969,0.0,0.0,23050,17042.0,0.3525407815984038,1071,15089.0,0.9290211412287096,30263,62618.0,0.5167044619757897,5854,3237.0,0.8084646277417362,17988,17966.0,0.0012245352332183,6475,10110.0,0.3595450049455984,26102,32536.0,0.1977501844111138,4411,8553.0,0.4842745235589851,4000,2820.0,0.4184397163120568,27929,38142.0,0.2677625714435531,4203,3061.0,0.3730806925841228,1900,756.0,1.513227513227513,313,220.0,0.4227272727272726,16424,15795.0,0.0398227287116175,0.4616795447916512,404562,404562,404562,301068,0
282,2017-03-10,68704,84159.0,0.1836404900248339,3462,33062.0,0.8952876414010041,14990,12885.0,0.1633682576639503,11409,41348.0,0.7240737157782722,17957,6292.0,1.8539415130324224,14967,0.0,0.0,23047,17108.0,0.347147533317746,1080,15089.0,0.9284246802306316,30452,62663.0,0.5140353956880456,5909,3237.0,0.8254556688291628,18217,18188.0,0.0015944578843192,6542,10145.0,0.3551503203548546,26304,33049.0,0.2040908953372265,4489,8565.0,0.4758902510215995,3999,2828.0,0.4140735502121639,28337,38450.0,0.2630169050715214,4202,3077.0,0.3656158596035099,1902,760.0,1.5026315789473683,314,220.0,0.4272727272727272,16430,15799.0,0.0399392366605482,0.4602603926040243,406924,406924,406924,302713,0
